Product Category,Product Length (cm),Product Width (cm),Product Height (cm),Fragility,Padding Type,Recommended Box Length (cm),Recommended Box Width (cm),Recommended Box Height (cm),Box Material,Truck Load Capacity (boxes),Fill Rate (%),CO2 Saved per Delivery (tons),Cost Saving per Delivery ($),Air Space Reduced (%),Product Volume (cm³),Box Volume (cm³),Air Space Saved (%),CO2 Saved (g),Old Box Volume (cm³),Cost Saved ($),Boxes Per Truck
Shoes,25.05,14.13,11.02,Low,None,26.3,14.83,11.57,Corrugated board,2,86.58,3.46,0.96,13.420000000000002,3900.60063,4512.6355300000005,13.562692930355059,1.2240698000000012,5415.162636,0.3610108423999998,221
Books,22.29,19.21,3.33,Low,Paper fill,24.07,20.75,3.6,Hybrid eco-material,5,76.66,2.42,10.19,23.340000000000003,1425.875697,1798.029,20.697847643169275,0.7443066060000001,2157.6348,0.14384231999999994,556
Toys,34.87,26.21,17.83,Medium,Foam,40.1,30.14,20.51,Plastic,0,78.11,2.43,0.0,21.89,16295.598340999997,24788.673140000003,34.261917735706625,16.98614959800001,29746.407768,1.9830938511999994,40
Books,25.41,12.24,3.15,Low,Paper fill,27.44,13.22,3.4,Recycled cardboard,8,79.89,3.38,18.24,20.11,979.70796,1233.3731200000002,20.566781932137467,0.5073303200000004,1480.0477440000002,0.0986698496,810
Books,20.5,13.4,1.29,High,None,21.53,14.07,1.36,Recycled cardboard,24,88.91,3.14,18.97,11.090000000000003,354.363,411.980856,13.98556635845235,0.11523571200000003,494.3770272,0.03295846847999999,2427
Electronics,28.4,17.46,6.83,High,Air bubble,31.24,19.2,7.52,Hybrid eco-material,2,75.13,2.26,3.2,24.870000000000005,3386.75112,4510.55616,24.914999395551263,2.2476100800000003,5412.667392,0.3608444928000001,221
Electronics,27.47,14.81,7.95,High,None,28.84,15.56,8.35,Corrugated board,2,89.67,4.54,3.03,10.329999999999998,3234.304065,3747.0658399999998,13.684354556203903,1.02552355,4496.479007999999,0.29976526719999985,266
Clothing,32.77,25.07,4.46,Medium,Air bubble,36.04,27.58,4.9,Recycled cardboard,2,94.38,2.66,0.41,5.6200000000000045,3664.0857940000005,4870.51768,24.770095609220732,2.412863771999999,5844.621216,0.3896414143999999,205
Electronics,13.96,8.84,2.83,Medium,None,14.66,9.28,2.97,Recycled cardboard,24,93.98,3.03,19.48,6.019999999999996,349.240112,404.05305599999997,13.565778846627497,0.10962588799999992,484.86366719999995,0.03232424447999999,2474
Fragile Glassware,8.13,17.72,13.9,Medium,None,8.54,18.61,14.59,Plastic,4,84.01,3.51,6.39,15.989999999999997,2002.4840400000003,2318.7799459999997,13.640617625041306,0.6325918119999988,2782.5359351999996,0.18550239568,431
Books,26.89,22.1,4.61,Low,Paper fill,29.04,23.87,4.98,Plastic,2,88.21,3.51,1.99,11.790000000000006,2739.5800900000004,3452.060304,20.639274846225277,1.4249604279999994,4142.4723648,0.27616482431999995,289
Electronics,10.44,9.25,8.47,Medium,Foam,12.0,10.64,9.75,Plastic,8,81.29,2.38,7.92,18.709999999999997,817.9479,1244.88,34.295040485829965,0.8538642000000002,1493.856,0.09959039999999995,803
Cosmetics,8.28,14.77,6.8,Medium,None,8.7,15.51,7.14,Plastic,10,75.55,2.64,18.99,24.450000000000003,831.6100799999999,963.4501799999998,13.684163720847497,0.2636801999999998,1156.1402159999998,0.07707601439999999,1037
Cosmetics,7.66,11.18,6.64,Low,Paper fill,8.27,12.08,7.18,Corrugated board,13,79.94,2.32,9.41,20.06,568.641632,717.293488,20.723993523833585,0.29730371200000016,860.7521856,0.05738347903999998,1394
Books,16.33,22.24,2.62,Low,Foam,18.78,25.57,3.01,Recycled cardboard,6,91.67,2.05,1.52,8.329999999999998,951.5295039999999,1445.4158459999999,34.16915231466198,0.9877726840000001,1734.4990151999998,0.11563326767999997,691
Cosmetics,8.51,14.4,7.62,Medium,None,8.93,15.12,8.0,Hybrid eco-material,9,93.51,3.19,4.8,6.489999999999995,933.78528,1080.1727999999998,13.552231642937118,0.29277503999999976,1296.2073599999997,0.08641382399999993,925
Shoes,21.22,19.96,12.22,Medium,Foam,24.4,22.96,14.05,Hybrid eco-material,1,90.74,2.5,1.18,9.260000000000003,5175.795664,7871.147199999999,34.24343958400371,5.390703071999998,9445.376639999999,0.6296917759999997,127
Shoes,25.83,12.89,8.43,Medium,Paper fill,27.89,13.92,9.1,Hybrid eco-material,2,84.28,2.9,1.51,15.72,2806.7575409999995,3532.88208,20.553319430350204,1.4522490780000008,4239.458495999999,0.2826305663999998,283
Books,22.63,17.75,2.87,Medium,Air bubble,24.89,19.53,3.16,Recycled cardboard,6,75.51,2.16,10.47,24.489999999999995,1152.828775,1536.0813720000003,24.950019184270154,0.7665051940000007,1843.2976464000003,0.12288650976,651
Cosmetics,5.04,5.72,5.89,High,Air bubble,5.54,6.29,6.48,Hybrid eco-material,44,81.26,4.72,232.72,18.739999999999995,169.80163199999998,225.80596800000004,24.801973347312078,0.1120086720000001,270.96716160000005,0.018064477440000008,4428
Fragile Glassware,21.32,23.68,13.88,Low,None,22.38,24.87,14.58,Recycled cardboard,1,83.85,3.72,2.57,16.150000000000006,7007.423488,8115.090948,13.649476846257514,2.215334919999999,9738.1091376,0.6492072758400002,123
Shoes,34.89,12.78,8.17,Medium,None,36.64,13.42,8.57,Plastic,2,80.87,4.83,3.79,19.129999999999995,3642.955614,4213.944416,13.549984186597309,1.1419776040000007,5056.7332992,0.33711555328,237
Toys,35.48,18.46,9.19,Low,Air bubble,39.02,20.3,10.11,Plastic,1,88.27,4.19,0.47,11.730000000000004,6019.089751999999,8008.19166,24.838340445013795,3.978203816000003,9609.829992,0.6406553328000002,124
Toys,21.22,13.24,13.51,Medium,None,22.28,13.9,14.19,Recycled cardboard,2,91.37,4.18,3.03,8.629999999999995,3795.6723279999997,4394.52948,13.627332680903992,1.1977143040000011,5273.435376,0.3515623584000001,227
Shoes,33.15,17.57,10.18,Medium,Air bubble,36.46,19.33,11.2,Hybrid eco-material,1,94.6,2.64,0.6,5.400000000000006,5929.29519,7893.444159999999,24.883294670700494,3.9282979399999984,9472.132991999999,0.6314755327999999,126
Electronics,29.14,15.36,7.18,Low,Paper fill,31.48,16.59,7.76,Recycled cardboard,2,94.89,2.65,0.44,5.109999999999999,3213.699072,4052.684832,20.70197399450775,1.67797152,4863.2217984,0.32421478656,246
Books,26.45,20.42,1.62,High,Paper fill,28.57,22.05,1.75,Corrugated board,9,93.58,2.59,1.92,6.420000000000002,874.9765800000001,1102.4448750000001,20.633076551786765,0.45493659000000003,1322.9338500000001,0.08819558999999999,907
Toys,35.37,17.52,9.94,High,Air bubble,38.91,19.27,10.94,Corrugated board,1,92.32,3.98,1.14,7.680000000000007,6159.643055999999,8202.764957999998,24.907722121275476,4.086243803999998,9843.317949599998,0.6562211966399999,121
Cosmetics,11.64,7.61,2.63,Medium,Air bubble,12.8,8.37,2.89,Corrugated board,32,90.82,4.68,41.35,9.180000000000009,232.96645200000003,309.62304,24.75803738636504,0.15331317599999994,371.547648,0.024769843199999992,3229
Home Decor,33.21,21.0,5.12,High,Foam,38.19,24.15,5.88,Recycled cardboard,1,84.55,2.69,1.74,15.450000000000005,3570.7392,5423.056379999999,34.15633270624414,3.7046343599999982,6507.667655999999,0.4338445103999999,184
Clothing,17.37,24.91,4.33,Low,Foam,19.97,28.64,4.98,Hybrid eco-material,3,88.95,3.76,6.8,11.049999999999995,1873.5334110000001,2848.265184,34.22194599279278,1.9494635459999996,3417.9182207999997,0.22786121471999995,351
Toys,32.5,17.86,11.01,Low,Paper fill,35.1,19.29,11.89,Recycled cardboard,1,93.77,3.99,0.81,6.230000000000004,6390.754499999999,8050.4693099999995,20.61637335774156,3.319429620000001,9660.563171999998,0.6440375447999995,124
Toys,20.82,10.1,18.11,Medium,Air bubble,22.9,11.11,19.92,Corrugated board,1,84.51,4.52,1.79,15.489999999999997,3808.2070199999994,5068.02648,24.858186218474554,2.519638920000002,6081.631776,0.4054421183999999,197
Home Decor,31.93,42.42,24.3,Medium,Foam,36.71,48.78,27.94,Corrugated board,0,87.09,4.56,0.0,12.909999999999997,32913.63558,50032.543572,34.21554606226407,34.237815984,60039.0522864,4.00260348576,19
Shoes,29.32,11.74,14.89,Low,None,30.78,12.32,15.64,Recycled cardboard,1,90.68,4.39,0.96,9.319999999999991,5125.388152,5930.838144,13.580711063829021,1.6108999839999998,7117.0057728,0.47446705151999996,168
Shoes,21.25,13.27,8.52,High,None,22.31,13.93,8.94,Hybrid eco-material,3,78.85,2.77,6.07,21.15000000000001,2402.5335,2778.358002,13.526856572459812,0.7516490039999999,3334.0296024,0.22226864016,359
Electronics,12.79,9.05,3.85,High,None,13.43,9.51,4.04,Corrugated board,19,88.1,2.58,19.38,11.900000000000006,445.635575,515.985972,13.63416852735677,0.14070079399999985,619.1831663999999,0.04127887775999998,1938
Home Decor,44.97,38.73,20.28,Medium,Paper fill,48.56,41.83,21.91,Corrugated board,0,78.93,4.8,0.0,21.069999999999997,35321.434668,44505.011768,20.634927921990066,18.36715419999999,53406.0141216,3.5604009414400006,22
Books,24.98,17.94,2.98,High,Paper fill,26.98,19.37,3.21,Corrugated board,5,87.56,3.24,7.41,12.439999999999998,1335.4607760000001,1677.5543460000001,20.392398661521515,0.68418714,2013.0652152,0.13420434767999997,596
Toys,39.08,24.49,6.05,Low,Air bubble,42.99,26.94,6.66,Recycled cardboard,1,90.44,3.59,0.96,9.560000000000002,5790.26866,7713.282996000002,24.931204222602098,3.846028672000004,9255.939595200001,0.6170626396799999,129
Clothing,15.42,15.84,2.49,Medium,Paper fill,16.65,17.11,2.69,Recycled cardboard,13,84.61,2.19,14.83,15.39,608.189472,766.3312349999999,20.636215226174336,0.3162835259999997,919.5974819999998,0.06130649879999996,1304
Fragile Glassware,21.57,8.11,13.27,High,None,22.65,8.52,13.93,Hybrid eco-material,3,87.15,3.27,5.47,12.849999999999994,2321.3569289999996,2688.1835399999995,13.64589156735927,0.7336532219999999,3225.8202479999995,0.2150546832,371
Electronics,18.28,13.55,4.19,Low,Air bubble,20.1,14.9,4.61,Corrugated board,7,90.63,4.0,7.28,9.370000000000005,1037.83786,1380.6489000000001,24.829704351337988,0.6856220800000001,1656.7786800000001,0.110451912,724
Fragile Glassware,18.17,24.55,7.8,High,Air bubble,19.99,27.01,8.58,Hybrid eco-material,2,91.1,4.73,3.92,8.900000000000006,3479.3733000000007,4632.598542,24.89370126818986,2.306450483999998,5559.1182504,0.37060788336000006,215
Fragile Glassware,14.22,10.2,21.91,Low,Foam,16.36,11.73,25.2,Corrugated board,2,81.26,4.72,3.03,18.739999999999995,3177.9140399999997,4835.95056,34.28563835441694,3.3160730400000014,5803.140672,0.3868760448000001,206
Books,18.87,20.26,2.11,High,Air bubble,20.76,22.28,2.33,Hybrid eco-material,9,90.33,4.19,13.88,9.670000000000002,806.6660820000001,1077.701424,25.149390727723485,0.542070684,1293.2417088,0.08621611391999996,927
Electronics,27.44,18.61,2.6,Low,Air bubble,30.19,20.47,2.85,Recycled cardboard,5,83.52,2.07,2.69,16.480000000000004,1327.7118400000002,1761.269505,24.616202334122615,0.8671153299999996,2113.523406,0.14090156039999993,567
Shoes,24.81,15.0,8.6,Medium,Foam,28.53,17.25,9.89,Plastic,2,86.88,3.98,1.8,13.120000000000005,3200.49,4867.289325000001,34.24491978397033,3.3335986500000017,5840.747190000001,0.3893831460000001,205
Home Decor,40.96,25.01,14.63,High,Paper fill,44.23,27.01,15.8,Recycled cardboard,0,78.43,3.07,0.0,21.569999999999997,14987.112448000003,18875.50634,20.6002097213144,7.776787783999993,22650.607608,1.5100405071999994,52
Clothing,15.32,25.14,7.73,Medium,Air bubble,16.85,27.65,8.5,Corrugated board,2,77.32,2.54,3.41,22.680000000000007,2977.1693040000005,3960.1712500000003,24.82220802951387,1.9660038919999998,4752.2055,0.3168136999999999,252
Home Decor,31.86,20.67,7.92,High,Foam,36.64,23.78,9.1,Plastic,1,76.45,4.39,3.19,23.55,5215.685904,7928.82272,34.21865908486349,5.426273632000001,9514.587264,0.6343058175999999,126
Toys,20.34,22.38,13.52,Medium,Paper fill,21.97,24.18,14.6,Corrugated board,1,89.43,4.91,1.45,10.569999999999991,6154.428383999999,7756.02516,20.64971094033946,3.2031935520000023,9307.230191999999,0.6204820127999996,128
Fragile Glassware,17.03,12.18,14.78,Medium,Foam,19.59,14.01,16.99,Recycled cardboard,2,86.29,3.93,4.18,13.709999999999994,3065.7474119999997,4663.005740999999,34.25383578141299,3.1945166579999986,5595.6068891999985,0.3730404592799998,214
Cosmetics,7.69,5.85,2.52,Medium,Air bubble,8.46,6.44,2.77,Hybrid eco-material,66,75.24,4.13,254.99,24.760000000000005,113.36598,150.91624800000002,24.88152766692161,0.07510053600000006,181.09949760000003,0.012073299840000004,6626
Toys,21.79,23.06,17.94,Low,None,22.88,24.21,18.84,Corrugated board,0,82.3,3.67,0.0,17.700000000000003,9014.444555999999,10435.943232,13.621180610117001,2.842997352000002,12523.1318784,0.83487545856,95
Clothing,19.11,12.55,2.09,Medium,None,20.06,13.18,2.19,Hybrid eco-material,17,94.12,2.1,3.82,5.879999999999996,501.24574499999994,579.0158519999999,13.431429680443351,0.15554021399999987,694.8190223999999,0.046321268160000005,1727
Clothing,26.56,14.99,3.52,High,Air bubble,29.22,16.49,3.87,Hybrid eco-material,5,79.46,4.73,12.85,20.540000000000006,1401.433088,1864.712286,24.84454044080878,0.9265583959999999,2237.6547431999998,0.14917698287999992,536
Electronics,10.79,13.66,7.73,Low,Air bubble,11.86,15.03,8.5,Corrugated board,6,87.73,2.69,4.13,12.269999999999996,1139.3355219999999,1515.1743,24.804986330615563,0.7516775560000001,1818.2091599999999,0.121213944,659
Toys,32.87,15.81,10.23,Low,Air bubble,36.16,17.39,11.26,Hybrid eco-material,1,77.67,2.19,1.77,22.33,5316.272181,7080.540224,24.91713890728121,3.5285360860000003,8496.6482688,0.5664432179199997,141
Shoes,28.26,11.38,11.29,Medium,None,29.67,11.95,11.85,Corrugated board,2,84.8,4.09,1.41,15.200000000000005,3630.850452,4201.494524999999,13.581930658353036,1.1412881459999982,5041.793429999999,0.33611956199999987,238
Fragile Glassware,17.58,11.52,8.14,Medium,Foam,20.22,13.25,9.36,Plastic,3,76.83,4.13,3.26,23.17,1648.5258239999998,2507.6843999999996,34.26103284767413,1.7183171519999996,3009.2212799999993,0.20061475199999987,398
Toys,36.55,10.65,6.72,High,Foam,42.03,12.24,7.73,Plastic,2,89.2,2.39,0.76,10.799999999999995,2615.8104,3976.676856000001,34.22119788151077,2.7217329120000024,4772.012227200001,0.31813414847999993,251
Fragile Glassware,18.8,5.26,13.37,Low,Paper fill,20.31,5.68,14.44,Corrugated board,6,79.81,2.11,10.01,20.19,1322.13256,1665.8099519999996,20.63124857594798,0.6873547839999992,1998.9719423999995,0.13326479615999998,600
Fragile Glassware,5.06,23.09,18.39,High,Air bubble,5.56,25.4,20.23,Plastic,3,78.95,3.37,3.39,21.05,2148.603006,2856.96152,24.794121623311195,1.416717028,3428.353824,0.2285569216,350
Electronics,29.61,17.21,3.13,High,None,31.09,18.07,3.29,Recycled cardboard,5,92.42,4.13,4.59,7.579999999999998,1595.010753,1848.309827,13.70436223948075,0.506598148,2217.9717924,0.14786478616000004,541
Home Decor,45.21,43.54,17.24,High,Paper fill,48.82,47.02,18.62,Plastic,0,75.18,2.62,0.0,24.819999999999997,33935.964216,42742.515368,20.6037269359987,17.613102304,51291.0184416,3.419401229439999,23
Toys,18.35,15.05,19.14,Low,Paper fill,19.82,16.26,20.67,Hybrid eco-material,1,82.82,3.74,2.73,17.180000000000007,5285.845950000001,6661.387044000001,20.649469621179996,2.7510821880000003,7993.664452800001,0.5329109635199999,150
Books,19.35,21.02,3.21,Medium,None,20.32,22.07,3.37,Recycled cardboard,6,84.8,2.9,5.85,15.200000000000005,1305.62577,1511.3182880000002,13.610138885581991,0.41138503600000015,1813.5819456000002,0.12090546304,661
Home Decor,44.9,25.1,5.07,Medium,Air bubble,49.39,27.61,5.58,Recycled cardboard,1,77.38,2.02,0.89,22.620000000000005,5713.839300000001,7609.211082,24.90891317870789,3.7907435639999987,9131.0532984,0.6087368865600001,131
Home Decor,38.46,49.35,13.31,Low,Air bubble,42.3,54.28,14.65,Plastic,0,91.73,4.13,0.0,8.269999999999996,25262.393310000003,33637.0446,24.897107904658178,16.749302579999995,40364.45352,2.690963568000001,29
Fragile Glassware,18.93,7.66,20.86,Medium,None,19.87,8.05,21.91,Corrugated board,2,94.68,3.94,0.43,5.319999999999993,3024.7792680000002,3504.5811850000005,13.690706297619993,0.9596038340000005,4205.497422,0.2803664948,285
Fragile Glassware,12.0,10.42,6.15,Medium,Foam,13.8,11.98,7.07,Hybrid eco-material,8,78.49,3.02,7.97,21.510000000000005,768.996,1168.84068,34.20865536610174,0.7996893600000001,1402.608816,0.09350725439999998,855
Fragile Glassware,16.92,5.93,7.13,Medium,None,17.76,6.23,7.49,Corrugated board,12,91.34,2.96,5.1,8.659999999999997,715.392828,828.7295520000001,13.675960236542895,0.22667344800000025,994.4754624000001,0.06629836415999998,1206
Clothing,24.26,24.67,5.31,Medium,Air bubble,26.69,27.14,5.84,Recycled cardboard,2,79.42,4.95,2.71,20.58,3178.004202,4230.3009440000005,24.87522178516669,2.104593484000001,5076.361132800001,0.33842407552000003,236
Shoes,34.54,10.2,14.36,High,Foam,39.72,11.73,16.51,Recycled cardboard,1,89.13,3.78,0.65,10.870000000000005,5059.142879999999,7692.2665560000005,34.23079084468483,5.266247352000002,9230.7198672,0.6153813244799996,130
Home Decor,22.02,46.67,21.87,Low,Air bubble,24.22,51.33,24.05,Corrugated board,0,82.36,4.11,0.0,17.64,22475.217258000004,29899.26303,24.830196532104942,14.848091543999988,35879.115635999995,2.3919410423999987,33
Books,24.91,15.47,4.52,Medium,None,26.16,16.24,4.74,Plastic,4,86.27,3.33,4.99,13.730000000000004,1741.816804,2013.7340159999999,13.503134467586008,0.5438344239999997,2416.4808191999996,0.16109872127999988,496
Electronics,12.14,10.26,5.59,Low,Air bubble,13.35,11.29,6.15,Plastic,10,90.17,3.4,7.26,9.829999999999998,696.270276,926.937225,24.884851182883505,0.4613338980000001,1112.32467,0.07415497799999998,1078
Cosmetics,13.74,8.25,8.94,Low,None,14.43,8.66,9.39,Hybrid eco-material,8,75.01,3.71,28.24,24.989999999999995,1013.3937,1173.410082,13.636867831173117,0.3200327640000003,1408.0920984000002,0.09387280656000004,852
Toys,39.04,21.41,18.67,Low,None,40.99,22.48,19.61,Plastic,0,88.19,4.89,0.0,11.810000000000002,15605.252288000001,18069.736472,13.63873893688956,4.928968367999998,21683.6837664,1.4455789177600005,55
Fragile Glassware,9.03,19.19,16.9,Low,Paper fill,9.75,20.72,18.25,Recycled cardboard,2,93.31,2.59,1.58,6.689999999999998,2928.5283299999996,3686.865,20.568604220659015,1.5166733400000003,4424.237999999999,0.29494919999999986,271
Electronics,12.6,14.09,6.62,Low,Air bubble,13.86,15.5,7.28,Hybrid eco-material,6,80.62,4.71,18.0,19.379999999999995,1175.27508,1563.9624,24.852727917244046,0.77737464,1876.7548799999997,0.12511699199999995,639
Fragile Glassware,19.61,16.44,20.1,High,Paper fill,21.18,17.76,21.71,Corrugated board,1,84.33,3.9,0.77,15.670000000000002,6480.00684,8166.364128000001,20.650037906318552,3.372714576000002,9799.6369536,0.6533091302399997,122
Home Decor,48.05,47.37,22.13,Low,Air bubble,52.86,52.11,24.34,Hybrid eco-material,0,89.96,4.65,0.0,10.040000000000006,50370.723705,67045.372164,24.870692667962324,33.34929691800001,80454.4465968,5.36362977312,14
Clothing,25.27,25.21,7.78,High,Paper fill,27.29,27.23,8.4,Recycled cardboard,1,85.92,4.3,0.97,14.079999999999998,4956.301126,6242.09628,20.598771571655405,2.571590307999999,7490.515535999999,0.4993677023999997,160
Cosmetics,8.96,7.43,7.69,High,None,9.41,7.8,8.08,Recycled cardboard,16,84.41,3.49,21.27,15.590000000000003,511.944832,593.05584,13.676791042138625,0.16222201599999994,711.667008,0.047444467200000014,1686
Books,26.73,14.69,3.74,Medium,Foam,30.74,16.89,4.3,Plastic,4,77.21,4.89,8.99,22.790000000000006,1468.5622380000002,2232.5539799999997,34.220527200869725,1.527983483999999,2679.0647759999997,0.17860431840000002,447
Clothing,29.88,14.44,5.84,Medium,Foam,34.36,16.6,6.72,Corrugated board,2,80.95,3.36,4.64,19.05,2519.768448,3832.9267200000004,34.259936803592225,2.626316544000001,4599.5120640000005,0.3066341376,260
Electronics,23.79,8.37,8.4,Low,Foam,27.36,9.63,9.66,Plastic,3,86.59,4.76,3.8,13.409999999999997,1672.6273199999998,2545.1858880000004,34.28270493380955,1.7451171360000013,3054.2230656000006,0.2036148710400001,392
Toys,38.64,22.74,17.93,Medium,None,40.58,23.87,18.83,Hybrid eco-material,0,82.28,4.57,0.0,17.72,15754.617648,18239.577817999998,13.624000482882225,4.969920339999997,21887.493381599998,1.45916622544,54
Fragile Glassware,23.44,14.94,13.33,Medium,None,24.61,15.68,14.0,Hybrid eco-material,1,85.52,4.99,4.31,14.480000000000004,4668.080688,5402.3872,13.592259955006558,1.4686130240000002,6482.86464,0.4321909759999999,185
Books,25.16,17.33,4.82,Low,Air bubble,27.67,19.07,5.3,Hybrid eco-material,3,88.04,2.29,1.72,11.959999999999994,2101.629896,2796.63457,24.851465452635104,1.3900093480000004,3355.961484,0.2237307655999999,357
Cosmetics,9.66,8.88,9.04,Medium,Air bubble,10.62,9.77,9.95,Recycled cardboard,9,87.84,2.01,4.82,12.159999999999997,775.458432,1032.3861299999999,24.886783203877393,0.5138553959999997,1238.8633559999998,0.08259089039999999,968
Fragile Glassware,12.76,8.13,8.81,Medium,Foam,14.67,9.35,10.14,Recycled cardboard,7,79.73,2.57,9.56,20.27,913.9388280000002,1390.84803,34.289094977544025,0.9538184039999998,1669.017636,0.11126784239999998,718
Toys,13.9,21.09,15.23,High,None,14.59,22.14,15.99,Corrugated board,1,79.48,4.29,1.99,20.52,4464.68973,5165.1313740000005,13.560964732201219,1.4008832880000008,6198.1576488,0.41321050991999986,193
Home Decor,29.45,24.76,9.76,Low,Foam,33.87,28.47,11.22,Plastic,0,87.46,2.47,0.0,12.540000000000006,7116.81632,10819.209257999999,34.220550224244484,7.404785875999998,12983.0511096,0.8655367406400001,92
Shoes,22.83,19.69,9.72,Medium,Paper fill,24.65,21.26,10.5,Recycled cardboard,1,80.84,4.38,3.75,19.16,4369.360644,5502.6195,20.5948976846391,2.266517711999999,6603.1434,0.44020956000000006,181
Shoes,28.78,17.1,10.2,High,Foam,33.09,19.67,11.73,Hybrid eco-material,1,94.73,2.13,0.53,5.269999999999996,5019.8076,7634.825919000002,34.25118459469096,5.230036638000003,9161.791102800002,0.61078607352,130
Shoes,20.61,11.14,9.76,Medium,Air bubble,22.68,12.25,10.74,Plastic,3,80.31,4.8,6.41,19.69,2240.851104,2983.8941999999997,24.90179095492059,1.4860861919999997,3580.6730399999997,0.238711536,335
Books,26.99,21.99,1.44,Low,Air bubble,29.69,24.19,1.59,Corrugated board,8,93.54,3.79,3.78,6.459999999999994,854.6545439999999,1141.9397490000001,25.157649976855325,0.5745704100000005,1370.3276988,0.09135517991999996,875
Clothing,24.55,25.18,6.71,Medium,Paper fill,26.52,27.2,7.25,Recycled cardboard,1,83.75,3.22,2.18,16.25,4147.91399,5229.744,20.686098784185226,2.1636600199999996,6275.6928,0.41837952000000006,191
Clothing,32.39,28.31,5.25,High,Air bubble,35.62,31.15,5.77,Recycled cardboard,1,82.29,2.89,2.37,17.709999999999994,4814.044725,6402.178509999999,24.80614657212986,3.176267569999998,7682.614211999999,0.5121742807999999,156
Toys,17.45,10.09,8.85,Medium,Foam,20.07,11.6,10.18,Plastic,4,86.61,2.15,3.19,13.39,1558.2239249999998,2370.02616,34.25288077832863,1.6236044700000003,2844.031392,0.1896020928,421
Fragile Glassware,19.11,13.57,14.99,High,Paper fill,20.64,14.66,16.19,Plastic,2,93.46,2.65,0.28,6.540000000000006,3887.247273,4898.809056,20.649136788890598,2.023123566,5878.5708672,0.39190472448,204
Cosmetics,9.1,14.86,6.61,Medium,None,9.55,15.6,6.94,Hybrid eco-material,9,75.71,3.56,33.96,24.290000000000006,893.8438600000001,1033.9212000000002,13.548164018689246,0.2801546800000003,1240.7054400000002,0.08271369599999999,967
Fragile Glassware,13.01,12.54,18.21,Medium,Air bubble,14.31,13.79,20.04,Recycled cardboard,2,78.67,4.06,2.4,21.33,2970.877734,3954.591396,24.875228904685542,1.9674273239999993,4745.5096752,0.3163673116800001,252
Cosmetics,8.75,8.37,2.19,Medium,None,9.18,8.79,2.3,Recycled cardboard,53,83.63,4.82,88.96,16.370000000000005,160.39012499999998,185.59205999999995,13.579209692483596,0.05040386999999993,222.71047199999992,0.014847364799999992,5388
Electronics,29.12,16.14,3.38,Low,None,30.58,16.95,3.55,Corrugated board,5,80.06,3.83,4.5,19.94,1588.589184,1840.0750499999995,13.667152652279025,0.5029717319999991,2208.090059999999,0.14720600399999986,543
Cosmetics,13.94,14.12,5.06,High,None,14.64,14.83,5.31,Corrugated board,8,88.72,4.26,10.81,11.28,995.9739679999999,1152.8604719999998,13.608455473178893,0.3137730079999999,1383.4325663999998,0.09222883775999999,867
Electronics,24.81,9.89,9.36,Low,Air bubble,27.29,10.88,10.29,Recycled cardboard,3,92.0,2.67,2.35,8.0,2296.671624,3055.257408,24.828866530646177,1.5171715679999997,3666.3088896,0.24442059264000002,327
Clothing,18.47,19.52,7.2,Low,Air bubble,20.31,21.47,7.91,Corrugated board,2,88.05,3.33,1.07,11.950000000000005,2595.84768,3449.200587,24.740599610712056,1.706705814,4139.040704399999,0.27593604695999985,289
Cosmetics,12.79,8.16,6.96,Medium,Foam,14.71,9.38,8.01,Hybrid eco-material,9,90.79,4.67,12.49,9.209999999999994,726.390144,1105.218198,34.27631346330764,0.7576561080000002,1326.2618376,0.08841745584,904
Shoes,26.0,11.51,12.85,Low,None,27.3,12.08,13.49,Corrugated board,2,83.43,3.73,2.93,16.569999999999993,3845.491,4448.78616,13.560893652843042,1.2065903199999994,5338.543392,0.3559028928,224
Books,18.88,20.56,2.46,Low,Foam,21.71,23.64,2.83,Plastic,6,84.82,2.04,3.13,15.180000000000009,954.9050879999999,1452.4250520000003,34.25443284077975,0.9950399280000009,1742.9100624000002,0.11619400415999999,688
Shoes,29.7,18.86,14.66,Low,Paper fill,32.08,20.37,15.83,Plastic,0,93.34,5.0,0.0,6.659999999999997,8211.681719999999,10344.423768,20.617311276414853,4.265484096000004,12413.3085216,0.8275539014399997,96
Cosmetics,7.18,10.5,7.56,Medium,Paper fill,7.75,11.34,8.16,Plastic,13,75.28,2.01,11.66,24.72,569.9484,717.1416,20.524984187223282,0.2943864000000001,860.56992,0.057371328,1394
Books,21.25,17.18,2.83,Medium,None,22.31,18.04,2.97,Recycled cardboard,8,77.85,3.84,26.57,22.15000000000001,1033.16225,1195.3430279999998,13.567718571241771,0.3243615559999994,1434.4116335999997,0.09562744223999999,836
Cosmetics,14.53,6.53,4.45,High,Paper fill,15.7,7.05,4.81,Recycled cardboard,18,90.91,2.41,5.74,9.090000000000003,422.220005,532.3948499999999,20.69419811254747,0.2203496899999998,638.8738199999999,0.04259158800000001,1878
Clothing,32.87,24.37,2.43,Medium,Paper fill,35.5,26.32,2.62,Recycled cardboard,4,83.75,2.0,1.94,16.25,1946.531817,2448.0232,20.485564965233994,1.0029827660000001,2937.62784,0.195841856,408
Cosmetics,5.75,10.16,5.39,Medium,Foam,6.61,11.68,6.2,Hybrid eco-material,20,85.85,2.03,17.79,14.150000000000006,314.8838,478.66976000000005,34.21690143952274,0.32757192000000007,574.403712,0.0382935808,2089
